schema_name,table_name,has_primary_key,estimated_size,column_count,index_count,check_constraint_count,sql
main_dbt_test__audit,dbt_utils_source_accepted_range_main_internacoes_DIAS_PERM__0,False,0,46,0,0,"CREATE TABLE main_dbt_test__audit.dbt_utils_source_accepted_range_main_internacoes_DIAS_PERM__0(N_AIH BIGINT, CNES INTEGER, DT_INTER DATE, DT_SAIDA DATE, DIAS_PERM SMALLINT, DIAR_ACOM SMALLINT, CAR_INT TINYINT, ESPEC TINYINT, COMPLEX VARCHAR, MARCA_UTI TINYINT, UTI_INT_TO TINYINT, IND_VDRL BOOLEAN, MORTE BOOLEAN, GESTRISCO BOOLEAN, DIAG_PRINC VARCHAR, DIAG_SECUN VARCHAR, CID_MORTE VARCHAR, CID_NOTIF VARCHAR, DIAGSEC1 VARCHAR, DIAGSEC2 VARCHAR, DIAGSEC3 VARCHAR, DIAGSEC4 VARCHAR, DIAGSEC5 VARCHAR, DIAGSEC6 VARCHAR, DIAGSEC7 VARCHAR, DIAGSEC8 VARCHAR, DIAGSEC9 VARCHAR, VAL_SH DOUBLE, VAL_SP DOUBLE, VAL_UTI DOUBLE, VAL_TOT DOUBLE, NASC DATE, IDADE SMALLINT, SEXO TINYINT, RACA_COR TINYINT, ETNIA SMALLINT, NACIONAL SMALLINT, INSTRU TINYINT, VINCPREV TINYINT, CBOR VARCHAR, MUNIC_RES INTEGER, CEP VARCHAR, NUM_FILHOS TINYINT, CONTRACEP1 TINYINT, CONTRACEP2 TINYINT, INSC_PN VARCHAR);"
main_dbt_test__audit,dbt_utils_source_accepted_range_main_internacoes_IDADE__150__0,False,0,46,0,0,"CREATE TABLE main_dbt_test__audit.dbt_utils_source_accepted_range_main_internacoes_IDADE__150__0(N_AIH BIGINT, CNES INTEGER, DT_INTER DATE, DT_SAIDA DATE, DIAS_PERM SMALLINT, DIAR_ACOM SMALLINT, CAR_INT TINYINT, ESPEC TINYINT, COMPLEX VARCHAR, MARCA_UTI TINYINT, UTI_INT_TO TINYINT, IND_VDRL BOOLEAN, MORTE BOOLEAN, GESTRISCO BOOLEAN, DIAG_PRINC VARCHAR, DIAG_SECUN VARCHAR, CID_MORTE VARCHAR, CID_NOTIF VARCHAR, DIAGSEC1 VARCHAR, DIAGSEC2 VARCHAR, DIAGSEC3 VARCHAR, DIAGSEC4 VARCHAR, DIAGSEC5 VARCHAR, DIAGSEC6 VARCHAR, DIAGSEC7 VARCHAR, DIAGSEC8 VARCHAR, DIAGSEC9 VARCHAR, VAL_SH DOUBLE, VAL_SP DOUBLE, VAL_UTI DOUBLE, VAL_TOT DOUBLE, NASC DATE, IDADE SMALLINT, SEXO TINYINT, RACA_COR TINYINT, ETNIA SMALLINT, NACIONAL SMALLINT, INSTRU TINYINT, VINCPREV TINYINT, CBOR VARCHAR, MUNIC_RES INTEGER, CEP VARCHAR, NUM_FILHOS TINYINT, CONTRACEP1 TINYINT, CONTRACEP2 TINYINT, INSC_PN VARCHAR);"
main_dbt_test__audit,dbt_utils_source_accepted_range_main_internacoes_NUM_FILHOS__0,False,0,46,0,0,"CREATE TABLE main_dbt_test__audit.dbt_utils_source_accepted_range_main_internacoes_NUM_FILHOS__0(N_AIH BIGINT, CNES INTEGER, DT_INTER DATE, DT_SAIDA DATE, DIAS_PERM SMALLINT, DIAR_ACOM SMALLINT, CAR_INT TINYINT, ESPEC TINYINT, COMPLEX VARCHAR, MARCA_UTI TINYINT, UTI_INT_TO TINYINT, IND_VDRL BOOLEAN, MORTE BOOLEAN, GESTRISCO BOOLEAN, DIAG_PRINC VARCHAR, DIAG_SECUN VARCHAR, CID_MORTE VARCHAR, CID_NOTIF VARCHAR, DIAGSEC1 VARCHAR, DIAGSEC2 VARCHAR, DIAGSEC3 VARCHAR, DIAGSEC4 VARCHAR, DIAGSEC5 VARCHAR, DIAGSEC6 VARCHAR, DIAGSEC7 VARCHAR, DIAGSEC8 VARCHAR, DIAGSEC9 VARCHAR, VAL_SH DOUBLE, VAL_SP DOUBLE, VAL_UTI DOUBLE, VAL_TOT DOUBLE, NASC DATE, IDADE SMALLINT, SEXO TINYINT, RACA_COR TINYINT, ETNIA SMALLINT, NACIONAL SMALLINT, INSTRU TINYINT, VINCPREV TINYINT, CBOR VARCHAR, MUNIC_RES INTEGER, CEP VARCHAR, NUM_FILHOS TINYINT, CONTRACEP1 TINYINT, CONTRACEP2 TINYINT, INSC_PN VARCHAR);"
main_dbt_test__audit,dbt_utils_source_accepted_range_main_internacoes_VAL_SH__0,False,0,46,0,0,"CREATE TABLE main_dbt_test__audit.dbt_utils_source_accepted_range_main_internacoes_VAL_SH__0(N_AIH BIGINT, CNES INTEGER, DT_INTER DATE, DT_SAIDA DATE, DIAS_PERM SMALLINT, DIAR_ACOM SMALLINT, CAR_INT TINYINT, ESPEC TINYINT, COMPLEX VARCHAR, MARCA_UTI TINYINT, UTI_INT_TO TINYINT, IND_VDRL BOOLEAN, MORTE BOOLEAN, GESTRISCO BOOLEAN, DIAG_PRINC VARCHAR, DIAG_SECUN VARCHAR, CID_MORTE VARCHAR, CID_NOTIF VARCHAR, DIAGSEC1 VARCHAR, DIAGSEC2 VARCHAR, DIAGSEC3 VARCHAR, DIAGSEC4 VARCHAR, DIAGSEC5 VARCHAR, DIAGSEC6 VARCHAR, DIAGSEC7 VARCHAR, DIAGSEC8 VARCHAR, DIAGSEC9 VARCHAR, VAL_SH DOUBLE, VAL_SP DOUBLE, VAL_UTI DOUBLE, VAL_TOT DOUBLE, NASC DATE, IDADE SMALLINT, SEXO TINYINT, RACA_COR TINYINT, ETNIA SMALLINT, NACIONAL SMALLINT, INSTRU TINYINT, VINCPREV TINYINT, CBOR VARCHAR, MUNIC_RES INTEGER, CEP VARCHAR, NUM_FILHOS TINYINT, CONTRACEP1 TINYINT, CONTRACEP2 TINYINT, INSC_PN VARCHAR);"
main_dbt_test__audit,dbt_utils_source_accepted_range_main_internacoes_VAL_SP__0,False,0,46,0,0,"CREATE TABLE main_dbt_test__audit.dbt_utils_source_accepted_range_main_internacoes_VAL_SP__0(N_AIH BIGINT, CNES INTEGER, DT_INTER DATE, DT_SAIDA DATE, DIAS_PERM SMALLINT, DIAR_ACOM SMALLINT, CAR_INT TINYINT, ESPEC TINYINT, COMPLEX VARCHAR, MARCA_UTI TINYINT, UTI_INT_TO TINYINT, IND_VDRL BOOLEAN, MORTE BOOLEAN, GESTRISCO BOOLEAN, DIAG_PRINC VARCHAR, DIAG_SECUN VARCHAR, CID_MORTE VARCHAR, CID_NOTIF VARCHAR, DIAGSEC1 VARCHAR, DIAGSEC2 VARCHAR, DIAGSEC3 VARCHAR, DIAGSEC4 VARCHAR, DIAGSEC5 VARCHAR, DIAGSEC6 VARCHAR, DIAGSEC7 VARCHAR, DIAGSEC8 VARCHAR, DIAGSEC9 VARCHAR, VAL_SH DOUBLE, VAL_SP DOUBLE, VAL_UTI DOUBLE, VAL_TOT DOUBLE, NASC DATE, IDADE SMALLINT, SEXO TINYINT, RACA_COR TINYINT, ETNIA SMALLINT, NACIONAL SMALLINT, INSTRU TINYINT, VINCPREV TINYINT, CBOR VARCHAR, MUNIC_RES INTEGER, CEP VARCHAR, NUM_FILHOS TINYINT, CONTRACEP1 TINYINT, CONTRACEP2 TINYINT, INSC_PN VARCHAR);"
main_dbt_test__audit,dbt_utils_source_accepted_range_main_internacoes_VAL_TOT__0,False,0,46,0,0,"CREATE TABLE main_dbt_test__audit.dbt_utils_source_accepted_range_main_internacoes_VAL_TOT__0(N_AIH BIGINT, CNES INTEGER, DT_INTER DATE, DT_SAIDA DATE, DIAS_PERM SMALLINT, DIAR_ACOM SMALLINT, CAR_INT TINYINT, ESPEC TINYINT, COMPLEX VARCHAR, MARCA_UTI TINYINT, UTI_INT_TO TINYINT, IND_VDRL BOOLEAN, MORTE BOOLEAN, GESTRISCO BOOLEAN, DIAG_PRINC VARCHAR, DIAG_SECUN VARCHAR, CID_MORTE VARCHAR, CID_NOTIF VARCHAR, DIAGSEC1 VARCHAR, DIAGSEC2 VARCHAR, DIAGSEC3 VARCHAR, DIAGSEC4 VARCHAR, DIAGSEC5 VARCHAR, DIAGSEC6 VARCHAR, DIAGSEC7 VARCHAR, DIAGSEC8 VARCHAR, DIAGSEC9 VARCHAR, VAL_SH DOUBLE, VAL_SP DOUBLE, VAL_UTI DOUBLE, VAL_TOT DOUBLE, NASC DATE, IDADE SMALLINT, SEXO TINYINT, RACA_COR TINYINT, ETNIA SMALLINT, NACIONAL SMALLINT, INSTRU TINYINT, VINCPREV TINYINT, CBOR VARCHAR, MUNIC_RES INTEGER, CEP VARCHAR, NUM_FILHOS TINYINT, CONTRACEP1 TINYINT, CONTRACEP2 TINYINT, INSC_PN VARCHAR);"
main_dbt_test__audit,dbt_utils_source_accepted_range_main_internacoes_VAL_UTI__0,False,0,46,0,0,"CREATE TABLE main_dbt_test__audit.dbt_utils_source_accepted_range_main_internacoes_VAL_UTI__0(N_AIH BIGINT, CNES INTEGER, DT_INTER DATE, DT_SAIDA DATE, DIAS_PERM SMALLINT, DIAR_ACOM SMALLINT, CAR_INT TINYINT, ESPEC TINYINT, COMPLEX VARCHAR, MARCA_UTI TINYINT, UTI_INT_TO TINYINT, IND_VDRL BOOLEAN, MORTE BOOLEAN, GESTRISCO BOOLEAN, DIAG_PRINC VARCHAR, DIAG_SECUN VARCHAR, CID_MORTE VARCHAR, CID_NOTIF VARCHAR, DIAGSEC1 VARCHAR, DIAGSEC2 VARCHAR, DIAGSEC3 VARCHAR, DIAGSEC4 VARCHAR, DIAGSEC5 VARCHAR, DIAGSEC6 VARCHAR, DIAGSEC7 VARCHAR, DIAGSEC8 VARCHAR, DIAGSEC9 VARCHAR, VAL_SH DOUBLE, VAL_SP DOUBLE, VAL_UTI DOUBLE, VAL_TOT DOUBLE, NASC DATE, IDADE SMALLINT, SEXO TINYINT, RACA_COR TINYINT, ETNIA SMALLINT, NACIONAL SMALLINT, INSTRU TINYINT, VINCPREV TINYINT, CBOR VARCHAR, MUNIC_RES INTEGER, CEP VARCHAR, NUM_FILHOS TINYINT, CONTRACEP1 TINYINT, CONTRACEP2 TINYINT, INSC_PN VARCHAR);"
main_dbt_test__audit,dbt_utils_source_accepted_range_main_tempo_ano__2023__2007,False,366,5,0,0,"CREATE TABLE main_dbt_test__audit.dbt_utils_source_accepted_range_main_tempo_ano__2023__2007(""data"" DATE, ano SMALLINT, mes TINYINT, trimestre TINYINT, dia_semana TINYINT);"
main_dbt_test__audit,dbt_utils_source_accepted_range_main_tempo_mes__12__1,False,0,5,0,0,"CREATE TABLE main_dbt_test__audit.dbt_utils_source_accepted_range_main_tempo_mes__12__1(""data"" DATE, ano SMALLINT, mes TINYINT, trimestre TINYINT, dia_semana TINYINT);"
main_dbt_test__audit,hospital_cnes_munic_mov,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.hospital_cnes_munic_mov(CNES INTEGER, qtd_munic BIGINT);"
main_dbt_test__audit,internacoes_contracep1_sexo,False,83955,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_contracep1_sexo(N_AIH BIGINT, CONTRACEP1 TINYINT, SEXO TINYINT);"
main_dbt_test__audit,internacoes_diar_acom_dias_perm,False,553,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_diar_acom_dias_perm(N_AIH BIGINT, DIAR_ACOM SMALLINT, DIAS_PERM BIGINT);"
main_dbt_test__audit,internacoes_dt_saida_dt_inter,False,0,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_dt_saida_dt_inter(N_AIH BIGINT, DT_INTER DATE, DT_SAIDA DATE);"
main_dbt_test__audit,internacoes_etnia_raca_cor,False,0,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_etnia_raca_cor(N_AIH BIGINT, ETNIA SMALLINT, RACA_COR TINYINT);"
main_dbt_test__audit,internacoes_gestrisco_sexo,False,75730745,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_gestrisco_sexo(N_AIH BIGINT, SEXO TINYINT, GESTRISCO BOOLEAN);"
main_dbt_test__audit,internacoes_idade,False,15981798,5,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_idade(N_AIH BIGINT, NASC DATE, DT_INTER DATE, idade_armazenada SMALLINT, idade_calculada BIGINT);"
main_dbt_test__audit,internacoes_insc_pn_sexo,False,3456,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_insc_pn_sexo(N_AIH BIGINT, SEXO TINYINT, INSC_PN VARCHAR);"
main_dbt_test__audit,internacoes_morte_cid_morte,False,0,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_morte_cid_morte(N_AIH BIGINT, MORTE BOOLEAN, CID_MORTE VARCHAR);"
main_dbt_test__audit,internacoes_morte_false_cid_morte,False,928,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_morte_false_cid_morte(N_AIH BIGINT, MORTE BOOLEAN, CID_MORTE VARCHAR);"
main_dbt_test__audit,internacoes_nasc_dt_inter,False,0,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_nasc_dt_inter(N_AIH BIGINT, NASC DATE, DT_INTER DATE);"
main_dbt_test__audit,internacoes_raca_cor_etnia,False,0,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_raca_cor_etnia(N_AIH BIGINT, RACA_COR TINYINT, ETNIA SMALLINT);"
main_dbt_test__audit,internacoes_uti_int_to_marca_uti,False,46,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_uti_int_to_marca_uti(N_AIH BIGINT, UTI_INT_TO TINYINT, MARCA_UTI TINYINT);"
main_dbt_test__audit,internacoes_val_uti_marca_uti,False,95794,3,0,0,"CREATE TABLE main_dbt_test__audit.internacoes_val_uti_marca_uti(N_AIH BIGINT, VAL_UTI DOUBLE, MARCA_UTI TINYINT);"
main_dbt_test__audit,not_null_stg_sexo_DESCRICAO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.not_null_stg_sexo_DESCRICAO(SEXO TINYINT, DESCRICAO VARCHAR);"
main_dbt_test__audit,relationships_stg_hospital_754a726ab74be14d40cb0a09e04b4adf,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_hospital_754a726ab74be14d40cb0a09e04b4adf(from_field INTEGER);
main_dbt_test__audit,relationships_stg_internacoes_2cbe6b3f20ef954f92638adc0d5722d4,False,182119635,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_2cbe6b3f20ef954f92638adc0d5722d4(from_field TINYINT);
main_dbt_test__audit,relationships_stg_internacoes_58e51ce9b68822857f95bfdc62d16ef5,False,182732638,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_58e51ce9b68822857f95bfdc62d16ef5(from_field TINYINT);
main_dbt_test__audit,relationships_stg_internacoes_6774ac624f86bcbf606e9d38e92e3a71,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_6774ac624f86bcbf606e9d38e92e3a71(from_field INTEGER);
main_dbt_test__audit,relationships_stg_internacoes_9797541b51e3e77fbfaf1558436792d8,False,48760813,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_9797541b51e3e77fbfaf1558436792d8(from_field TINYINT);
main_dbt_test__audit,relationships_stg_internacoes_CID_MORTE__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_CID_MORTE__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_CID_NOTIF__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_CID_NOTIF__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_DIAGSEC1__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_DIAGSEC1__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_DIAGSEC2__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_DIAGSEC2__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_DIAGSEC3__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_DIAGSEC3__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_DIAGSEC4__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_DIAGSEC4__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_DIAGSEC5__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_DIAGSEC5__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_DIAGSEC6__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_DIAGSEC6__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_DIAGSEC7__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_DIAGSEC7__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_DIAGSEC8__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_DIAGSEC8__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_DIAGSEC9__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_DIAGSEC9__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,relationships_stg_internacoes_DIAG_SECUN__CID__source_main_cid_,False,0,1,0,0,CREATE TABLE main_dbt_test__audit.relationships_stg_internacoes_DIAG_SECUN__CID__source_main_cid_(from_field VARCHAR);
main_dbt_test__audit,source_accepted_values_main_cid_TP_NIVEL__CAT__SUBCAT,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_cid_TP_NIVEL__CAT__SUBCAT(value_field VARCHAR, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_co_471c48ba2d676862c685ad110899f3c1,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_co_471c48ba2d676862c685ad110899f3c1(value_field VARCHAR, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_co_fbdc93df62d4eb8921deb81c2d6e5b06,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_co_fbdc93df62d4eb8921deb81c2d6e5b06(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_es_2a731c4d3897a6ae0db3b82980ccf379,False,33,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_es_2a731c4d3897a6ae0db3b82980ccf379(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_in_11ad171b3535dd2529c0b671c4ad8f11,False,3,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_in_11ad171b3535dd2529c0b671c4ad8f11(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_in_2d6a096fa84aa31a444ae08b50fe4c63,False,1,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_in_2d6a096fa84aa31a444ae08b50fe4c63(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_in_5b793e5d1d4e992d6117bd4a8e7664d8,False,1,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_in_5b793e5d1d4e992d6117bd4a8e7664d8(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_in_ae8b94f76e4dddc1da5f96fdd84ed66e,False,1,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_in_ae8b94f76e4dddc1da5f96fdd84ed66e(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_in_b5ffd551c812c717078223b9416c4bfa,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_in_b5ffd551c812c717078223b9416c4bfa(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_instrucao_INSTRU__0__1__2__3__4__9,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_instrucao_INSTRU__0__1__2__3__4__9(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_internacoes_GESTRISCO__0__1,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_internacoes_GESTRISCO__0__1(value_field BOOLEAN, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_internacoes_IND_VDRL__0__1,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_internacoes_IND_VDRL__0__1(value_field BOOLEAN, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_internacoes_MORTE__0__1,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_internacoes_MORTE__0__1(value_field BOOLEAN, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_internacoes_SEXO__1__2__3,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_internacoes_SEXO__1__2__3(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_ma_db39f4c3a7cbbe665734e2399082bae1,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_ma_db39f4c3a7cbbe665734e2399082bae1(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_mu_15630bdc87815a1cf3f85982670d4cf3,False,11,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_mu_15630bdc87815a1cf3f85982670d4cf3(value_field VARCHAR, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_ra_3d04e48020300849b5b76e5242503dbc,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_ra_3d04e48020300849b5b76e5242503dbc(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_sexo_SEXO__0__1__3,False,1,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_sexo_SEXO__0__1__3(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_te_448012159218cefc26a5e0c42e98bf7b,False,1,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_te_448012159218cefc26a5e0c42e98bf7b(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_tempo_trimestre__1__2__3__4,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_tempo_trimestre__1__2__3__4(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_accepted_values_main_vi_6f0b5d23ef30eb47c15e59b2cbaa6854,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_accepted_values_main_vi_6f0b5d23ef30eb47c15e59b2cbaa6854(value_field TINYINT, n_records BIGINT);"
main_dbt_test__audit,source_not_null_main_car_int_CAR_INT,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_car_int_CAR_INT(CAR_INT TINYINT, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_car_int_DESCRICAO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_car_int_DESCRICAO(CAR_INT TINYINT, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_cbor_CBOR,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_cbor_CBOR(CBOR VARCHAR, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_cbor_DESCRICAO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_cbor_DESCRICAO(CBOR VARCHAR, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_cid_CID,False,0,7,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_cid_CID(CID VARCHAR, DESCRICAO VARCHAR, TP_NIVEL VARCHAR, RESTRSEXO VARCHAR, DS_CATEGORIA VARCHAR, DS_GRUPO VARCHAR, DS_CAPITULO VARCHAR);"
main_dbt_test__audit,source_not_null_main_cid_DESCRICAO,False,0,7,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_cid_DESCRICAO(CID VARCHAR, DESCRICAO VARCHAR, TP_NIVEL VARCHAR, RESTRSEXO VARCHAR, DS_CATEGORIA VARCHAR, DS_GRUPO VARCHAR, DS_CAPITULO VARCHAR);"
main_dbt_test__audit,source_not_null_main_cid_TP_NIVEL,False,0,7,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_cid_TP_NIVEL(CID VARCHAR, DESCRICAO VARCHAR, TP_NIVEL VARCHAR, RESTRSEXO VARCHAR, DS_CATEGORIA VARCHAR, DS_GRUPO VARCHAR, DS_CAPITULO VARCHAR);"
main_dbt_test__audit,source_not_null_main_complexidade_COMPLEX,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_complexidade_COMPLEX(COMPLEX VARCHAR, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_complexidade_DESCRICAO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_complexidade_DESCRICAO(COMPLEX VARCHAR, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_contraceptivos_CONTRACEPTIVO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_contraceptivos_CONTRACEPTIVO(CONTRACEPTIVO TINYINT, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_contraceptivos_DESCRICAO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_contraceptivos_DESCRICAO(CONTRACEPTIVO TINYINT, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_especialidade_DESCRICAO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_especialidade_DESCRICAO(ESPEC TINYINT, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_especialidade_ESPEC,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_especialidade_ESPEC(ESPEC TINYINT, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_etnia_DESCRICAO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_etnia_DESCRICAO(ETNIA SMALLINT, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_etnia_ETNIA,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_etnia_ETNIA(ETNIA SMALLINT, DESCRICAO VARCHAR);"
main_dbt_test__audit,source_not_null_main_hospital_CNES,False,0,6,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_hospital_CNES(CNES INTEGER, NO_HOSPITAL VARCHAR, MUNIC_MOV INTEGER, NATUREZA VARCHAR, GESTAO VARCHAR, NAT_JUR VARCHAR);"
main_dbt_test__audit,source_not_null_main_hospital_MUNIC_MOV,False,0,6,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_hospital_MUNIC_MOV(CNES INTEGER, NO_HOSPITAL VARCHAR, MUNIC_MOV INTEGER, NATUREZA VARCHAR, GESTAO VARCHAR, NAT_JUR VARCHAR);"
main_dbt_test__audit,source_not_null_main_instrucao_DESCRICAO,False,0,2,0,0,"CREATE TABLE main_dbt_test__audit.source_not_null_main_instrucao_DESCRICAO(INSTRU TINYINT, DESCRICAO VARCHAR);"
